loteNo;departamento_anonym;empresa_anonym;granja_anonym;proveedorCorregido_anonym;fabricaAlimento;genética;duracionCeba;edadFinal;edadInicial;pesoInicial;pesoFinal;fechaSalida;anioSalida;semesreSalida;anioSemestreSalida;asesor;numFinalAnimales;numInicialAnimales;mortalidad;conversionAlimenticia
607625ac764f08b435cef13d;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;100;164;64;24.296;116.2989;1/05/2020;2020;1;2020-S1;rt_4;1482;1534;3.39;2.1009
607625ac764f08b435cef13c;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;103;165;62;22.6775;115.9751;1/04/2020;2020;1;2020-S1;rt_4;965;1017;5.11;1.9913
607625ac764f08b435cef130;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;93;160;67;26.3721;100;1/01/2019;2019;1;2019-S1;rt_4;41;43;4.65;2.5219
607625ac764f08b435cef13b;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;104;176;72;32.0471;120.5043;1/02/2020;2020;1;2020-S1;rt_4;464;467;0.64;2.2279
607625ac764f08b435cef136;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;98;167;69;27.3993;115.9728;1/07/2019;2019;2;2019-S2;rt_4;552;556;0.72;2.3115
607625ac764f08b435cef14f;dp_1;em_3;gr_3;pn_0;pp_1;lg_0;112;185;73;32.9615;128.2524;1/06/2020;2020;1;2020-S1;rt_3;309;312;0.96;2.2981
607625ac764f08b435cef132;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;93;160;67;27.5009;109.0263;1/03/2019;2019;1;2019-S1;rt_4;533;539;1.11;2.2537
607625ac764f08b435cef13a;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;96;166;70;24.5993;113.2505;1/01/2020;2020;1;2020-S1;rt_4;531;539;1.48;2.2339
607625ac764f08b435cef137;dp_1;em_5;gr_6;pn_2;pp_1;lg_0;83;153;70;29.0353;102.859;1/08/2019;2019;2;2019-S2;rt_4;532;538;1.12;2.2118
607625ac764f08b435cef150;dp_1;em_3;gr_3;pn_0;pp_1;lg_0;98;167;69;32.9091;115.2188;1/07/2020;2020;2;2020-S2;rt_3;64;66;3.03;2.5375
6076eb36764f08b435f02676;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;92.1;165.5;73.4;33.3487;106.6581;1/01/2019;2019;1;2019-S1;rt_5;296;300;1.33;2.3351
6076eb36764f08b435f02679;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;99.08;176.5;77.42;33.4891;121.1651;1/04/2019;2019;1;2019-S1;rt_5;648;661;1.97;2.474
6076eb36764f08b435f0267b;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;83.28;157.1;73.82;33.4688;115.3846;1/06/2019;2019;1;2019-S1;rt_5;221;224;1.34;2.2963
6076eb36764f08b435f0267a;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;86.9;167.1;80.2;34.9306;122.3761;1/05/2019;2019;1;2019-S1;rt_5;771;778;0.9;2.2901
6076eb36764f08b435f02678;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;97.69;173;75.31;33.6463;118.5479;1/03/2019;2019;1;2019-S1;rt_5;537;550;2.36;2.4892
6076eb36764f08b435f02677;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;85.72;160.9;75.18;32.3503;99.2135;1/02/2019;2019;1;2019-S1;rt_5;370;374;1.07;2.256
6076eb36764f08b435f026ae;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;92.88;158.88;66;26.2779;114.3684;1/11/2019;2019;2;2019-S2;rt_5;380;385;1.3;2.3027
6076eb36764f08b435f0267d;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;94.36;167.6;73.24;32.5485;128.9111;1/08/2019;2019;2;2019-S2;rt_5;686;709;3.24;2.3471
6076eb36764f08b435f026ac;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;92.63;159.35;66.72;27.3409;107.9215;1/09/2019;2019;2;2019-S2;rt_5;382;396;3.54;2.3356
6076eb36764f08b435f026a8;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;90.88;157.02;66.14;28.1209;109.9721;1/05/2019;2019;1;2019-S1;rt_5;323;325;0.62;2.5775
6076eb36764f08b435f026a9;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;88.68;155.3;66.62;29.2482;106.0937;1/06/2019;2019;1;2019-S1;rt_5;413;419;1.43;2.5588
6076eb36764f08b435f026ba;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;83;157;74;34.146;116.1489;1/11/2020;2020;2;2020-S2;rt_5;497;500;0.6;2.1824
6076eb36764f08b435f026af;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;91.45;157.95;66.5;26.5244;104.7497;1/12/2019;2019;2;2019-S2;rt_5;441;450;2;2.2739
6076eb36764f08b435f026b1;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;91.29;157.15;65.86;27.6294;113.3503;1/02/2020;2020;1;2020-S1;rt_5;342;343;0.29;2.237
6076eb36764f08b435f02684;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;95.85;164;68.15;28.3953;125.2234;1/03/2020;2020;1;2020-S1;rt_5;428;444;3.6;2.2782
6076eb36764f08b435f02689;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;102.66;176;73.34;32.6757;138.755;1/08/2020;2020;2;2020-S2;rt_5;555;569;2.46;2.4048
6076eb36764f08b435f026b8;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;80;153;73;33.9712;108.4053;1/09/2020;2020;2;2020-S2;rt_5;380;382;0.52;2.2228
6076eb36764f08b435f026a5;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;92.12;157.97;65.85;24.8264;109.8725;1/02/2019;2019;1;2019-S1;rt_5;375;382;1.83;2.2435
6076eb36764f08b435f026b9;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;83;157;74;34.77;115.0151;1/10/2020;2020;2;2020-S2;rt_5;397;400;0.75;2.1957
6076eb36764f08b435f0268d;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;88;163;75;30.5533;131.1737;1/12/2020;2020;2;2020-S2;rt_5;380;403;5.71;2.3212
6076eb36764f08b435f0267e;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;90.97;165.8;74.83;31.9818;123.0556;1/09/2019;2019;2;2019-S2;rt_5;396;401;1.25;2.2863
6076eb36764f08b435f02680;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;101.52;171.7;70.18;28.7343;137.7167;1/11/2019;2019;2;2019-S2;rt_5;300;315;4.76;2.3134
6076eb36764f08b435f02685;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;104.62;173.1;68.48;28.7491;136.8657;1/04/2020;2020;1;2020-S1;rt_5;432;446;3.14;2.3506
6076eb36764f08b435f02688;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;102;176;74;28.1528;137.6647;1/07/2020;2020;2;2020-S2;rt_5;695;759;8.43;2.3206
6076eb36764f08b435f0268a;dp_2;em_6;gr_7;pn_1;pp_2;lg_1;94;171;77;33.7733;130.9733;1/09/2020;2020;2;2020-S2;rt_5;300;311;3.54;2.369
6076eb36764f08b435f026b7;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;85.38;158.1;72.72;31.0272;113.371;1/08/2020;2020;2;2020-S2;rt_5;328;331;0.91;2.2767
6076eb36764f08b435f02681;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;90.58;158.84;68.26;29.2618;127.7245;1/12/2019;2019;2;2019-S2;rt_5;431;441;2.27;2.2874
6076eb36764f08b435f026a7;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;93.21;159.79;66.58;27.6841;118.3469;1/04/2019;2019;1;2019-S1;rt_5;435;440;1.14;2.3519
6076eb36764f08b435f026ab;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;93.24;159.5;66.26;27.16;109.0411;1/08/2019;2019;2;2019-S2;rt_5;394;400;1.5;2.4014
6076eb36764f08b435f026b3;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;88.43;154.62;66.19;27.8483;106.9118;1/04/2020;2020;1;2020-S1;rt_5;346;348;0.57;2.1289
6076eb36764f08b435f026bb;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;84;157;73;33.552;111.9516;1/12/2020;2020;2;2020-S2;rt_5;744;750;0.8;2.1731
6076eb36764f08b435f02682;dp_2;em_6;gr_7;pn_1;pp_2;lg_1;93.7;161.7;68;29.147;124.3488;1/01/2020;2020;1;2020-S1;rt_5;129;134;3.73;2.4425
6076eb36764f08b435f0268b;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;87;164;77;33.8984;129.153;1/10/2020;2020;2;2020-S2;rt_5;183;187;2.14;2.2487
6076eb36764f08b435f02683;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;90.86;161.2;70.34;28.2112;124.0982;1/02/2020;2020;1;2020-S1;rt_5;448;457;1.97;2.3118
6076eb36764f08b435f026b4;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;87.12;153.5;66.38;27.5907;107.1898;1/05/2020;2020;1;2020-S1;rt_5;400;408;1.96;2.1936
6076eb36764f08b435f026b5;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;85.71;160.1;74.39;34.3895;113.87;1/06/2020;2020;1;2020-S1;rt_5;377;380;0.79;2.1901
6076eb36764f08b435f026b2;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;86.5;152.51;66.01;27.3602;112.8576;1/03/2020;2020;1;2020-S1;rt_5;349;349;0;2.1958
6076eb36764f08b435f026b6;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;91.88;165.14;73.26;33.5639;117.2415;1/07/2020;2020;2;2020-S2;rt_5;395;399;1;2.3367
6076eb36764f08b435f02687;dp_2;em_6;gr_7;pn_1;pp_2;lg_1;98.4;167.1;68.7;29.19;135.3198;1/06/2020;2020;1;2020-S1;rt_5;197;200;1.5;2.2613
6076eb36764f08b435f026b0;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;92.13;158.73;66.6;26.28;111.1509;1/01/2020;2020;1;2020-S1;rt_5;391;400;2.25;2.2484
6076eb36764f08b435f0267c;dp_2;em_6;gr_7;pn_3;pp_2;lg_1;80;158;78;36.6958;114.16;1/07/2019;2019;2;2019-S2;rt_5;120;120;0;2.2462
6076eb36764f08b435f0267f;dp_2;em_6;gr_7;pn_0;pp_2;lg_1;90.37;161.2;70.83;31.2889;123.0138;1/10/2019;2019;2;2019-S2;rt_5;434;439;1.14;2.2657
6076eb36764f08b435f0268c;dp_2;em_6;gr_7;pn_1;pp_2;lg_1;88;161;73;27.3047;123.9751;1/11/2020;2020;2;2020-S2;rt_5;321;338;5.03;2.2063
6076eb36764f08b435f026a4;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;90.95;156.9;65.95;26.1626;112.717;1/01/2019;2019;1;2019-S1;rt_5;395;403;1.99;2.2896
6076eb36764f08b435f026aa;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;88.63;155.22;66.59;28.4755;109.1418;1/07/2019;2019;2;2019-S2;rt_5;421;429;1.86;2.4018
6076eb36764f08b435f026a6;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;93.01;159.56;66.55;25.4239;109.4609;1/03/2019;2019;1;2019-S1;rt_5;325;331;1.81;2.218
6076eb36764f08b435f026ad;dp_2;em_7;gr_8;pn_0;pp_2;lg_0;94.01;160.54;66.53;27.1008;112.5932;1/10/2019;2019;2;2019-S2;rt_5;485;496;2.22;2.3694
60783c66764f08b43546423d;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;89.6;161;71.4;29.0956;114.4016;1/05/2019;2019;1;2019-S1;rt_6;610;617;1.13;2.1592
60783c66764f08b43546429f;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;99.6;168.6;69;25.3943;120;1/05/2019;2019;1;2019-S1;rt_6;173;175;1.14;2.1776
60783c66764f08b43546429e;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;96.1;167.6;71.5;30.105;125.2102;1/11/2019;2019;2;2019-S2;rt_6;176;181;2.76;2.1751
60783c66764f08b43546423b;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;82.66;153;70.34;28.5801;103.1353;1/01/2019;2019;1;2019-S1;rt_6;436;443;1.58;2.1977
60783c66764f08b435464243;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;86.1;156.5;70.4;28.3483;103.3678;1/10/2019;2019;2;2019-S2;rt_6;707;712;0.7;2.1438
60783c66764f08b435464245;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;87.2;159.8;72.6;29.6189;113.708;1/04/2019;2019;1;2019-S1;rt_6;774;782;1.02;2.2101
60783c66764f08b43546429c;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;94.9;165.3;70.4;28.917;121.9027;1/01/2019;2019;1;2019-S1;rt_6;226;229;1.31;2.1928
60783c66764f08b43546429d;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;98.4;167.4;69;25.1216;120.7448;1/04/2019;2019;1;2019-S1;rt_6;145;148;2.03;2.1407
60783c66764f08b435464241;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;83.9;155.2;71.3;29.4118;107.4894;1/11/2019;2019;2;2019-S2;rt_6;662;663;0.15;2.1627
60783c66764f08b4354642a0;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;98.8;168.9;70.1;30.4438;129.42;1/10/2019;2019;2;2019-S2;rt_6;150;160;6.25;2.224
60783c66764f08b43546423f;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;83.54;153.8;70.26;28.1633;109.0324;1/07/2019;2019;2;2019-S2;rt_6;494;502;1.59;2.1206
60783c66764f08b43546423e;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;81.43;151.5;70.07;29.6461;104.6387;1/12/2019;2019;2;2019-S2;rt_6;955;972;1.75;2.156
60783c66764f08b4354642a2;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;99.4;170.8;71.4;29.1291;126.3779;1/08/2019;2019;2;2019-S2;rt_6;172;179;3.91;2.3068
60783c66764f08b4354642a1;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;98.9;170.2;71.3;31.9061;128.2344;1/09/2019;2019;2;2019-S2;rt_6;209;213;1.88;2.2999
60783c66764f08b435464240;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;84.96;154.51;69.55;28.0481;106.0317;1/02/2019;2019;1;2019-S1;rt_6;536;541;0.92;2.169
60783c66764f08b435464242;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;85.73;155.7;69.97;28.1218;109.9207;1/03/2019;2019;1;2019-S1;rt_6;542;550;1.45;2.2127
60783c66764f08b43546423c;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;86;157;71;24.7802;102.984;1/06/2019;2019;1;2019-S1;rt_6;626;637;1.73;2.1404
60783c66764f08b435464244;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;85.25;156.9;71.65;31.6253;109.7964;1/08/2019;2019;2;2019-S2;rt_6;835;854;2.22;2.1654
60783c66764f08b43546429a;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;87.2;156.7;69.5;28.9365;108.8293;1/03/2019;2019;1;2019-S1;rt_6;123;126;2.38;2.2444
60783c66764f08b43546429b;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;91.2;161.5;70.3;27.766;115.125;1/02/2019;2019;1;2019-S1;rt_6;136;141;3.55;2.1297
60783c66764f08b435464246;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;88.4;160.4;72;29.6121;113.1603;1/09/2019;2019;2;2019-S2;rt_6;524;531;1.32;2.1904
60783c66764f08b4354642ad;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;83.65;154.05;70.4;29.6651;109.5735;1/05/2019;2019;1;2019-S1;rt_6;211;212;0.47;2.228
60783c66764f08b4354642a3;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;104.9;174.3;69.4;26.6055;128.0935;1/07/2019;2019;2;2019-S2;rt_6;214;220;2.73;2.2219
60783c66764f08b4354642cc;dp_3;em_11;gr_12;pn_4;pp_3;lg_0;98;172.7;74.7;32.3501;122.4377;1/03/2019;2019;1;2019-S1;rt_6;393;417;5.76;2.5632
60783c66764f08b4354642e8;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;72.1;154.5;82.4;34.5131;110.9372;1/11/2019;2019;2;2019-S2;rt_7;1098;1105;0.63;2.3798
60783c66764f08b4354642ff;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;91.1;162.1;71;35.8801;126.25;1/02/2020;2020;1;2020-S1;rt_6;432;442;2.26;2.336
60783c66764f08b435464309;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;85.4;160.8;75.4;31.0783;117.0435;1/02/2020;2020;1;2020-S1;rt_6;184;184;0;2.2279
60783c66764f08b435464328;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;98.6;169.5;70.9;32.4278;129.9109;1/09/2020;2020;2;2020-S2;rt_6;741;755;1.85;2.2429
60783c66764f08b435464350;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;72.2;142.8;70.6;29.5402;99.3077;1/10/2020;2020;2;2020-S2;rt_6;260;261;0.38;2.3214
60783c66764f08b435464353;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;102.3;171.9;69.6;31.4055;125.0868;1/07/2020;2020;2;2020-S2;rt_6;553;582;4.98;2.3688
60783c66764f08b4354642c8;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;96.56;169.34;72.78;30.2782;122.1281;1/07/2019;2019;2;2019-S2;rt_6;773;789;2.03;2.2991
60783c66764f08b4354642e1;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;74;150.5;76.5;31.5731;114.2042;1/02/2019;2019;1;2019-S1;rt_7;852;855;0.35;2.061
60783c66764f08b4354642e3;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;74.2;150.8;76.6;30.4071;111.5868;1/03/2019;2019;1;2019-S1;rt_7;1060;1066;0.56;2.0382
60783c66764f08b4354642e9;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;79.6;155.8;76.2;30.2407;115.31;1/07/2019;2019;2;2019-S2;rt_7;1226;1242;1.29;2.0867
60783c66764f08b435464305;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;91.7;162;70.3;33.724;127.9105;1/04/2020;2020;1;2020-S1;rt_6;514;529;2.84;2.3554
60783c66764f08b435464313;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;100;170.9;70.9;31.2584;123.7212;1/03/2020;2020;1;2020-S1;rt_6;146;149;2.01;2.2546
60783c66764f08b435464314;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;109.3;179.1;69.8;28.8491;128.4694;1/04/2020;2020;1;2020-S1;rt_6;111;116;4.31;2.3576
60783c66764f08b435464334;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;84.6;152.8;68.2;24.8226;105.5479;1/09/2020;2020;2;2020-S2;rt_7;1316;1330;1.05;2.1491
60783c66764f08b435464338;dp_3;em_16;gr_17;pn_0;pp_3;lg_0;92.3;161.5;69.2;27.0919;111.9762;1/08/2020;2020;2;2020-S2;rt_7;1092;1142;4.38;2.1594
60783c66764f08b43546434c;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;83.36;154.56;71.2;30.3948;107.6009;1/06/2020;2020;1;2020-S1;rt_6;233;233;0;2.6266
60783c66764f08b435464354;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;89.4;159.5;70.1;34.8307;121.5512;1/08/2020;2020;2;2020-S2;rt_6;566;573;1.22;2.3636
60783c66764f08b4354642a5;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;110.5;184.8;74.3;27.0837;128.0175;1/06/2019;2019;1;2019-S1;rt_6;229;239;4.18;2.3356
60783c66764f08b4354642a6;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;82.9;155;72.1;29.2566;110.5778;1/08/2019;2019;2;2019-S2;rt_6;225;226;0.44;2.5132
60783c66764f08b4354642ab;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;78.77;149.37;70.6;27.5283;101.6845;1/10/2019;2019;2;2019-S2;rt_6;206;212;2.83;2.5068
60783c66764f08b4354642c1;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;95.4;166.1;70.7;27.9529;113.4791;1/02/2020;2020;1;2020-S1;rt_8;8395;8564;1.97;2.0626
60783c66764f08b43546430e;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;90.92;171.57;80.65;33.9291;115.9894;1/04/2020;2020;1;2020-S1;rt_6;678;695;2.45;2.3896
60783c66764f08b435464317;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.4;167;70.6;29.1421;121.3213;1/07/2020;2020;2;2020-S2;rt_8;10298;10343;0.44;2.2604
60783c66764f08b43546431e;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;81;173;92;44.1683;121.3302;1/08/2020;2020;2;2020-S2;rt_6;1269;1301;2.46;2.4688
60783c66764f08b43546432a;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;89.81;161;71.19;35.3976;118.3003;1/11/2020;2020;2;2020-S2;rt_6;1372;1396;1.72;2.2667
60783c66764f08b43546433f;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;78.4;154;75.6;34.4136;109.653;1/09/2020;2020;2;2020-S2;rt_6;219;220;0.45;2.1821
60783c66764f08b435464342;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;90.2;151.8;61.6;22.5898;104.2138;1/12/2020;2020;2;2020-S2;rt_6;407;412;1.21;2.1354
60783c66764f08b435464349;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;82.2;152.2;70;27.9334;99.4957;1/12/2020;2020;2;2020-S2;rt_6;583;586;0.51;2.2816
60783c66764f08b4354642c3;dp_3;em_11;gr_12;pn_0;pp_3;lg_0;100;170;70;28.8434;120.4772;1/10/2019;2019;2;2019-S2;rt_6;878;894;1.79;2.2817
60783c66764f08b4354642e6;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;76.2;152.7;76.5;30.4753;106.8384;1/09/2019;2019;2;2019-S2;rt_7;1225;1233;0.65;2.2152
60783c66764f08b435464318;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;86;162;76;28.0558;107.7472;1/06/2020;2020;1;2020-S1;rt_7;1669;1757;5.01;2.4664
60783c66764f08b435464327;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;99.5;170.3;70.8;32.1136;125.4683;1/08/2020;2020;2;2020-S2;rt_6;694;713;2.66;2.2731
60783c66764f08b43546432f;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;75;145;70;29;109.6111;1/09/2020;2020;2;2020-S2;rt_7;198;198;0;2.1189
60783c66764f08b435464331;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;83;156;73;33.9888;114.6705;1/11/2020;2020;2;2020-S2;rt_7;176;179;1.68;2.2769
60783c66764f08b43546433c;dp_3;em_16;gr_17;pn_0;pp_3;lg_0;84;154;70;29.7883;113.3295;1/12/2020;2020;2;2020-S2;rt_7;953;992;3.93;2.1475
60783c66764f08b435464340;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;88.5;152.8;64.3;25.6316;109.7622;1/10/2020;2020;2;2020-S2;rt_6;185;190;2.63;2.2026
60783c66764f08b435464344;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;83.46;155.2;71.74;29.8218;103.2037;1/07/2020;2020;2;2020-S2;rt_6;697;707;1.41;2.1955
60783c66764f08b435464355;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;90.55;161.95;71.4;36.2139;129.8048;1/09/2020;2020;2;2020-S2;rt_6;871;879;0.91;2.2638
60783c66764f08b4354642af;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;83.87;156.07;72.2;30.202;111.839;1/12/2019;2019;2;2019-S2;rt_6;292;297;1.68;2.7196
60783c66764f08b4354642ed;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;76;157;81;33.6012;117.8862;1/01/2020;2020;1;2020-S1;rt_7;1204;1216;0.99;2.1489
60783c66764f08b4354642f0;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;82.75;152.75;70;26.0317;111.5289;1/10/2019;2019;2;2019-S2;rt_6;121;126;3.97;2.0597
60783c66764f08b4354642f4;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;94.35;166.68;72.33;28.3924;102.8462;1/01/2019;2019;1;2019-S1;rt_6;78;79;1.27;2.7073
60783c66764f08b435464304;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;88.8;158.5;69.7;30.7299;120.0259;1/03/2020;2020;1;2020-S1;rt_6;1002;1022;1.96;2.1927
60783c66764f08b435464320;dp_3;em_9;gr_10;pn_0;pp_3;lg_0;108.9;179;70.1;29.6187;126.7652;1/07/2020;2020;2;2020-S2;rt_6;256;257;0.39;2.2923
60783c66764f08b435464329;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;92.3;164.7;72.4;35.752;119.8585;1/10/2020;2020;2;2020-S2;rt_6;735;754;2.52;2.3121
60783c66764f08b435464330;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;88;160;72;33.4921;114.9362;1/10/2020;2020;2;2020-S2;rt_7;188;189;0.53;2.249
60783c66764f08b435464347;dp_3;em_8;gr_9;pn_0;pp_3;lg_0;83.8;154.6;70.8;29.3345;104.5693;1/10/2020;2020;2;2020-S2;rt_6;822;831;1.08;2.2521
60783c66764f08b4354642a7;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;65.72;137.02;71.3;33.7653;101.6633;1/02/2019;2019;1;2019-S1;rt_6;98;98;0;2.3604
60783c66764f08b4354642a9;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;70.24;142.34;72.1;34.1988;106.4241;1/01/2019;2019;1;2019-S1;rt_6;323;327;1.22;2.287
60783c66764f08b4354642a8;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;70.46;141.92;71.46;31.7917;101.291;1/03/2019;2019;1;2019-S1;rt_6;189;192;1.56;2.3233
60783c66764f08b435464301;dp_3;em_13;gr_14;pn_1;pp_3;lg_0;96.3;168.3;72;36.5699;129.6908;1/04/2020;2020;1;2020-S1;rt_6;747;772;3.24;2.3214
60783c66764f08b43546430b;dp_3;em_14;gr_15;pn_0;pp_3;lg_0;76.5;165.7;89.2;37.986;121.1897;1/04/2020;2020;1;2020-S1;rt_6;174;178;2.25;2.2268
60783c66764f08b435464352;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;79.87;149.97;70.1;28.2966;102.9564;1/12/2020;2020;2;2020-S2;rt_6;550;553;0.54;2.3535
60783c66764f08b4354642aa;dp_3;em_10;gr_11;pn_0;pp_3;lg_0;72.51;143.91;71.4;29.7647;105.2459;1/04/2019;2019;1;2019-S1;rt_6;183;187;2.14;2.3061
60783c66764f08b4354642ea;dp_3;em_12;gr_13;pn_0;pp_3;lg_0;73;156.3;83.3;35.9953;119.7038;1/12/2019;2019;2;2019-S2;rt_7;1462;1495;2.21;2.1202
60783c66764f08b4354642f8;dp_3;em_12;gr_13;pn_5;pp_3;lg_0;79;156;77;29.4489;103.4845;1/05/2020;2020;1;2020-S1;rt_7;906;920;1.52;2.2039
60783c66764f08b435464306;dp_3;em_15;gr_16;pn_1;pp_3;lg_0;96.7;167.3;70.6;31.6853;123.215;1/05/2020;2020;1;2020-S1;rt_6;507;537;5.59;2.5361
60783c66764f08b43546431c;dp_3;em_17;gr_18;pn_0;pp_3;lg_0;96.9;167.7;70.8;30.0296;121.6617;1/08/2020;2020;2;2020-S2;rt_8;8824;8960;1.52;2.1669
60783c66764f08b43546432d;dp_3;em_18;gr_19;pn_0;pp_3;lg_0;90;160;70;35.1648;109.3956;1/07/2020;2020;2;2020-S2;rt_7;182;182;0;2.3775
